LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_MEAN
30000,2,1,2,23,1,3,2,2,2,2,0.0,0.0,1100.0,500.0,0.0,445.0,11997.166666666666
240000,1,3,1,48,0,0,0,0,0,0,15000.0,6000.0,5000.0,5000.0,6000.0,6000.0,128537.5
310000,2,1,1,47,-1,0,0,0,0,0,3000.0,3000.0,1000.0,4000.0,5000.0,5000.0,6634.0
260000,2,1,1,31,0,0,0,0,0,0,15071.0,14802.75,5039.0,12309.5,2854.0,29.0,57270.5
50000,2,3,1,44,0,0,-1,0,0,0,1063.0,900.0,1000.0,1000.0,100.0,0.0,15963.833333333334
20000,1,3,2,40,0,0,0,0,0,0,1291.0,1478.0,1200.0,400.0,0.0,0.0,15608.833333333334
130000,2,3,1,49,0,0,0,0,0,0,1427.0,1461.0,1500.0,1037.0,1225.0,1080.0,27698.333333333332
90000,2,3,0,24,-2,-2,-2,-1,0,0,8451.875,4000.0,7450.0,14.0,5.0,6922.125,11784.166666666666
170000,2,2,2,27,0,0,0,0,0,0,2400.0,2200.0,3000.0,3000.0,12465.5,3000.0,52874.5
180000,1,2,1,33,0,0,0,0,0,0,3006.0,3007.0,3002.0,3000.0,3000.0,2003.0,35731.333333333336
240000,1,1,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000,2,1,1,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150000,1,2,1,40,0,0,0,0,0,0,7041.0,3000.0,3116.0,2500.0,5000.0,0.0,71283.0
50000,2,2,2,35,0,0,0,0,0,0,2000.0,2000.0,1900.0,1032.0,3000.0,907.0,37359.0
150000,1,2,1,40,0,0,0,0,0,0,2003.0,2044.0,2054.0,2127.0,3044.0,3150.0,57019.833333333336
200000,2,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360000,1,3,1,56,-1,-1,-1,-1,-1,-1,7772.0,1198.0,2097.0,1026.0,1026.0,1019.0,5847.166666666667
50000,2,3,1,33,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,3916.6666666666665
50000,1,2,2,41,0,0,0,0,0,0,2000.0,3000.0,1729.0,1597.0,2000.0,1709.0,42847.5
100000,2,2,1,44,-1,-1,-1,-1,-1,-1,181.0,1794.0,1338.0,768.0,2643.0,0.0,2659.0
80000,2,2,2,29,2,0,0,0,0,0,2661.0,2509.0,2500.0,3000.0,3000.0,3000.0,70949.0
130000,1,2,1,44,2,0,0,0,0,2,1500.0,3000.0,3000.0,2000.0,0.0,1500.0,20559.5
30000,1,2,2,28,2,2,2,2,0,0,2000.0,1200.0,0.0,1500.0,3100.0,0.0,33989.833333333336
80000,2,2,1,26,0,0,-1,-1,-1,-2,1400.0,8426.5,2324.0,707.0,3.0,6922.125,10644.833333333334
200000,2,1,2,40,-1,-1,-2,-2,-1,0,6.0,0.0,3050.0,4412.0,0.0,0.0,3024.1666666666665
50000,1,2,1,32,0,0,0,0,0,0,1998.0,3000.0,625.0,647.0,664.0,649.0,32127.666666666668
150000,1,1,2,44,0,0,0,0,0,0,1232.0,1243.0,688.0,825.0,0.0,0.0,12375.333333333334
110000,1,3,2,40,0,0,0,0,0,0,3280.0,2913.0,2790.0,2851.0,3053.0,2458.0,82511.0
340000,2,4,2,29,0,0,0,0,0,0,15071.0,7068.0,8015.0,10053.0,12465.5,9507.0,151767.0
230000,2,1,2,33,1,2,-1,0,-1,0,0.0,5500.0,4000.0,11000.0,5000.0,5000.0,7425.166666666667
200000,1,2,2,26,-1,-1,0,0,0,0,12957.0,3884.0,5010.0,700.0,360.0,1713.0,10503.166666666666
100000,2,2,2,31,0,0,0,0,0,2,2750.0,2854.0,3000.0,6784.625,600.0,4254.0,84920.16666666667
180000,2,1,2,35,-1,-1,-1,0,-1,-1,7936.0,14802.75,0.0,12309.5,12465.5,5382.0,26239.666666666668
20000,1,2,2,22,2,3,2,2,3,2,0.0,0.0,3000.0,0.0,0.0,2000.0,18438.0
180000,2,2,2,48,-1,2,-1,-1,-1,-1,0.0,390.0,1726.0,390.0,2240.0,12494.0,1486.6666666666667
50000,1,2,2,25,1,2,0,0,0,0,1000.0,1500.0,1500.0,1000.0,1000.0,2500.0,17632.833333333332
40000,2,2,1,24,2,2,2,2,2,0,3850.625,0.0,4174.125,0.0,2000.0,3750.0,34820.5
60000,2,1,2,23,0,0,0,0,0,2,1500.0,2000.0,1500.0,3700.0,0.0,900.0,15724.666666666666
80000,2,3,2,32,1,-1,-1,-1,0,0,8451.875,8426.5,7450.0,0.0,0.0,4032.0,11015.333333333334
100000,1,1,1,55,0,0,0,0,0,0,2000.0,4000.0,2000.0,3000.0,0.0,0.0,17119.5
140000,2,2,1,41,0,0,0,0,0,0,1855.0,1913.0,1952.0,1963.0,2208.0,2084.0,54294.833333333336
150000,1,1,1,37,0,0,0,0,0,2,3515.0,5002.0,5189.0,12309.5,8.0,4009.0,105899.33333333333
510000,1,1,2,32,0,0,0,0,0,0,2900.0,3000.0,2400.0,2500.0,1800.0,1900.0,61535.5
190000,2,2,1,52,-2,-2,-1,-1,-1,-1,1547.0,6101.0,4803.0,5039.0,0.0,0.0,2944.1666666666665
30000,1,3,1,46,1,2,0,0,0,0,0.0,1700.0,1700.0,1000.0,1749.0,0.0,20598.333333333332
180000,2,2,2,26,1,-2,-1,-1,-2,-2,0.0,1000.0,0.0,0.0,0.0,0.0,166.66666666666666
180000,1,2,2,31,0,0,0,-2,-2,-2,1110.0,0.0,0.0,0.0,0.0,0.0,23806.166666666668
50000,2,2,1,44,1,2,2,2,2,2,3100.0,1800.0,0.0,2200.0,0.0,2700.0,27326.166666666668
60000,2,2,1,38,0,0,0,0,0,-1,1764.0,1400.0,5000.0,5000.0,885.0,1721.0,35183.666666666664
180000,1,1,2,31,0,0,0,0,0,0,3073.0,3010.0,2010.0,1200.0,1000.0,1000.0,56916.5
360000,1,5,1,34,0,-1,-1,-1,0,-1,10052.0,11767.0,13584.25,12309.5,12465.5,2227.0,27582.5
190000,2,2,2,27,0,0,0,0,0,0,6000.0,6000.0,4000.0,5000.0,5000.0,7000.0,125737.5
250000,1,1,1,40,0,0,0,0,0,0,3039.0,2000.0,1000.0,1000.0,0.0,12494.0,4200.166666666667
200000,2,2,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000,2,3,1,40,1,-1,0,0,-1,0,8451.875,3000.0,3020.0,6784.625,1500.0,2000.0,24532.5
300000,1,1,2,34,1,-1,-1,-1,-1,0,1813.0,3555.0,4024.0,5363.0,0.0,500.0,3514.0
200000,2,2,2,24,0,0,0,0,0,-2,1330.0,1362.0,1000.0,2000.0,950.0,0.0,14328.0
200000,2,1,1,32,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,900.0,880.0,150.0
10000,1,2,2,47,2,0,0,0,0,0,1145.0,1136.0,1144.0,329.0,340.0,418.0,9241.666666666666
130000,1,3,2,37,1,-2,-1,0,0,0,0.0,3500.0,0.0,0.0,0.0,0.0,868.3333333333334
110000,1,1,2,28,0,0,0,0,0,0,5200.0,5000.0,5000.0,2100.0,2000.0,2000.0,92697.66666666667
180000,2,2,1,38,0,0,0,0,0,2,2810.0,2600.0,2568.0,3214.0,0.0,1630.0,41401.333333333336
160000,1,3,2,38,0,0,0,0,0,0,2725.0,2767.0,2769.0,1791.0,1928.0,1960.0,47692.0
270000,1,3,2,32,1,2,2,2,0,0,0.0,13900.0,0.0,5760.0,5967.0,7488.0,161308.16666666666
50000,1,3,1,45,0,0,0,0,0,0,1600.0,1700.0,1250.0,1000.0,1000.0,1000.0,15558.0
80000,1,2,2,37,0,0,0,2,2,2,3000.0,5000.0,0.0,4078.0,0.0,2500.0,52302.166666666664
310000,2,3,2,28,0,0,-1,-1,-1,-1,10000.0,14802.75,4245.0,3500.0,396.0,396.0,11785.5
100000,2,2,1,50,0,0,0,0,0,0,4600.0,4600.0,3500.0,3372.0,3793.0,4000.0,94655.83333333333
130000,1,2,1,34,0,0,0,0,0,0,6543.0,6700.0,6050.0,4040.0,3700.0,3562.0,119930.33333333333
90000,1,2,1,30,1,2,0,0,0,2,0.0,2055.0,2100.0,4476.0,0.0,3800.0,46606.666666666664
130000,2,2,2,22,1,-2,-1,2,2,-2,0.0,1485.0,0.0,0.0,0.0,0.0,297.3333333333333
150000,2,2,2,28,0,0,0,0,0,0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,84307.33333333333
260000,2,1,2,33,2,-1,-1,-1,-1,2,493.0,493.0,1134.0,1072.0,2.0,3103.0,1046.0
100000,1,2,1,56,0,0,0,0,0,0,4424.0,3600.0,3000.0,3200.0,6992.5,0.0,93067.0
60000,1,2,1,29,0,0,0,0,0,0,3000.0,8426.5,3000.0,2000.0,2000.0,2000.0,52367.666666666664
120000,2,1,1,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,150.0,974.0,25.0
150000,2,2,2,27,-1,-1,-1,-1,0,0,6237.0,3280.0,11167.0,10000.0,686.0,352.0,9630.166666666666
50000,2,2,2,23,0,0,0,0,0,0,1750.0,1150.0,1000.0,300.0,400.0,800.0,16692.166666666668
80000,2,3,0,40,2,2,3,2,-1,-1,5000.0,0.0,0.0,885.0,5889.0,4239.0,3165.5
120000,1,2,2,48,0,0,0,0,0,0,8451.875,8426.5,7450.0,0.0,6000.0,2534.0,82968.83333333333
30000,2,1,2,24,0,0,0,0,0,0,1696.0,1705.0,1037.0,915.0,929.0,1097.0,24396.5
80000,2,1,2,44,0,0,2,2,3,2,8000.0,0.0,7450.0,0.0,3000.0,2500.0,51382.166666666664
200000,1,3,2,52,0,0,0,0,0,0,3568.0,3585.0,3602.0,3848.0,3669.0,3784.0,102947.5
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,6170.0,3444.0,1193.0,381.0,1516.0,542.0,4294.333333333333
60000,2,3,1,36,1,2,2,0,0,0,1788.0,0.0,1894.0,1801.0,3997.0,0.0,49241.166666666664
50000,1,2,2,37,3,2,3,2,2,2,3000.0,0.0,57.0,2000.0,0.0,1000.0,19861.166666666668
50000,2,3,1,29,0,0,0,0,0,0,2500.0,3125.0,417.0,1000.0,1000.0,500.0,27730.166666666668
280000,2,2,1,49,0,0,-2,-1,0,-1,0.0,0.0,4533.0,1000.0,12465.5,2000.0,16053.833333333334
110000,2,1,2,24,0,0,2,0,0,0,6001.0,5000.0,5060.0,2000.0,3000.0,5000.0,90074.66666666667
100000,2,2,1,29,0,0,0,0,0,0,1748.0,1662.0,1670.0,1525.0,2000.0,1660.0,44960.666666666664
30000,2,1,1,23,0,0,0,0,0,0,1400.0,1374.0,1693.0,1100.0,2200.0,0.0,22979.5
100000,1,2,2,28,1,2,2,2,0,0,7000.0,4000.0,49.0,5000.0,4000.0,6922.125,80063.66666666667
210000,1,2,2,42,0,0,0,0,0,0,8800.0,9000.0,9200.0,8000.0,8000.0,9000.0,199910.83333333334
140000,2,1,2,27,0,0,0,0,0,0,1500.0,1500.0,2000.0,5000.0,2000.0,5000.0,31734.333333333332
70000,1,2,2,29,-2,-2,-2,-2,-2,-2,0.0,8426.5,7450.0,6784.625,6992.5,6922.125,3672.5
190000,2,3,1,37,-1,-1,-1,0,0,0,1302.0,14802.75,2000.0,3000.0,3000.0,1200.0,14108.166666666666
30000,1,2,2,29,0,0,0,2,2,2,2000.0,2100.0,1000.0,2000.0,0.0,1000.0,22291.333333333332
90000,2,3,2,60,-1,-1,-1,0,0,0,8451.875,5322.0,7450.0,545.0,556.0,1274.0,25562.666666666668
500000,1,3,1,39,0,0,0,0,0,0,10000.0,4927.0,3972.0,3224.0,11980.0,5765.0,56127.833333333336
30000,2,2,2,24,2,2,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,2550.0
280000,2,1,2,35,-2,-2,-2,-2,0,-1,4663.0,0.0,4953.0,12.0,7647.0,1676.0,3942.0
180000,1,2,2,30,0,0,0,0,2,-1,2124.0,1588.0,1526.0,66.0,12465.5,12494.0,31383.5
260000,1,1,2,29,0,0,0,0,0,0,9248.0,9021.0,8767.0,8317.0,8736.0,10025.0,242830.66666666666
240000,1,1,1,29,-1,-1,-1,-2,-1,-1,403.0,4838.0,4638.0,4661.0,2500.0,0.0,4231.166666666667
420000,2,2,1,46,0,0,0,0,0,0,13503.0,14802.75,7011.0,7010.0,7013.0,7015.0,238295.83333333334
150000,2,2,1,33,0,0,0,0,0,0,2000.0,2000.0,1500.0,1700.0,1700.0,1668.0,40761.666666666664
160000,1,5,2,33,-2,-2,-2,-2,-2,-2,6636.0,0.0,0.0,0.0,0.0,0.0,1045.6666666666667
360000,1,3,2,40,-1,-1,-1,0,0,0,316.0,4919.0,1000.0,110.0,1025.0,2684.0,4019.5
210000,2,2,1,34,0,0,0,0,2,0,1283.0,14802.75,6071.0,0.0,1107.0,1114.0,20940.666666666668
230000,2,1,1,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,5347.0,0.0,1353.5
50000,2,2,1,49,-1,-1,-1,-1,-1,-1,3850.625,1198.0,198.0,1198.0,3750.0,3750.0,5903.666666666667
130000,2,3,2,29,0,0,-1,-1,-1,-1,1000.0,2277.0,1132.0,1289.0,0.0,2080.0,4606.166666666667
270000,2,3,1,37,-1,-1,-1,-1,-1,-1,2197.0,186.0,0.0,173.0,0.0,433.0,490.0
20000,1,1,2,31,0,0,0,2,2,2,1229.0,2070.0,0.0,1000.0,1000.0,0.0,14670.833333333334
30000,2,2,2,22,-1,0,-1,-1,-1,-1,2015.0,2655.0,2800.0,3574.5,780.0,3750.0,5547.666666666667
10000,2,3,1,52,2,2,2,2,2,2,1100.0,0.0,500.0,0.0,500.0,0.0,4285.833333333333
100000,2,1,2,33,1,2,0,0,0,0,0.0,2000.0,1998.0,2068.0,2079.0,2155.0,55715.0
130000,1,2,1,31,2,2,0,0,0,0,0.0,5100.0,4100.0,3392.0,3521.0,3724.0,112549.16666666667
170000,2,1,1,45,0,0,0,0,0,0,7067.0,6443.0,4617.0,4711.0,4673.0,4603.0,142202.16666666666
50000,2,3,1,52,1,2,0,0,0,0,0.0,1700.0,1600.0,700.0,840.0,700.0,19681.333333333332
150000,2,1,2,26,2,2,2,2,2,2,3300.0,3200.0,0.0,5137.0,0.0,2200.0,72460.0
300000,2,2,1,33,0,0,0,0,0,0,1500.0,1513.0,1000.0,1059.0,0.0,0.0,10584.5
200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,12465.5,6191.0,5996.5
50000,2,3,1,45,2,0,0,0,0,0,1271.0,1242.0,683.0,702.0,553.0,723.0,24185.333333333332
500000,1,1,1,45,-1,-1,-1,-1,-1,0,5308.0,3527.0,13584.25,2928.0,2.0,343.0,4508.0
150000,1,2,2,23,0,0,-1,0,0,0,3000.0,14802.75,823.0,12309.5,3684.0,4500.0,82006.33333333333
20000,1,3,1,53,3,4,3,2,3,2,0.0,0.0,1200.0,0.0,0.0,2230.0,14805.666666666666
160000,1,3,1,38,0,0,0,0,0,0,2000.0,5060.0,5000.0,1500.0,0.0,0.0,17635.333333333332
290000,1,1,2,28,-2,-2,-2,-2,-2,-2,0.0,2765.0,6200.0,10479.0,1052.0,1481.0,3456.8333333333335
120000,2,3,1,47,0,0,0,0,0,0,2001.0,2317.0,1002.0,3009.0,1000.0,1000.0,16780.666666666668
150000,2,1,1,32,0,0,0,-2,-2,-2,3525.0,0.0,0.0,0.0,0.0,0.0,25490.5
20000,1,2,1,40,1,2,3,2,3,3,3000.0,0.0,2560.0,955.0,0.0,661.0,17500.666666666668
80000,1,2,2,42,0,0,0,0,0,0,3200.0,4613.0,1100.0,1500.0,1500.0,966.0,52791.166666666664
80000,2,3,1,24,-1,-1,-1,2,-1,-1,0.0,3399.0,0.0,1853.0,184.0,1350.0,1470.0
140000,2,2,2,28,2,2,2,0,0,2,3007.0,0.0,924.0,2070.0,0.0,3000.0,28761.333333333332
260000,2,2,2,40,-1,-1,-2,-2,-2,-2,1085.0,0.0,0.0,0.0,0.0,300.0,351.1666666666667
310000,2,2,2,42,-2,-1,0,0,0,0,15071.0,10000.0,10000.0,10000.0,10000.0,10000.0,200492.83333333334
290000,2,2,1,35,0,0,-1,-1,-1,0,10000.0,430.0,430.0,12309.5,5000.0,12494.0,14005.833333333334
140000,2,1,2,25,1,-2,-2,-1,-1,-1,0.0,0.0,3000.0,0.0,0.0,0.0,110.66666666666667
230000,1,1,1,48,0,0,0,0,0,0,7000.0,6607.0,3773.0,4290.0,4164.0,2000.0,135247.66666666666
140000,2,1,2,35,0,0,0,0,0,0,5800.0,5900.0,5800.0,4800.0,4700.0,5000.0,117756.16666666667
80000,1,2,1,43,1,2,0,0,0,0,1261.0,3214.0,3000.0,3500.0,2266.0,3000.0,74685.66666666667
110000,2,1,2,24,0,0,2,2,0,0,8451.875,4200.0,0.0,3000.0,3140.0,4900.0,81011.5
50000,1,3,2,23,-1,-1,2,0,0,-2,2500.0,0.0,1500.0,0.0,0.0,0.0,2558.5
20000,1,1,2,25,1,-1,2,2,2,2,3650.0,0.0,300.0,0.0,1000.0,0.0,889.1666666666666
210000,2,1,2,30,0,0,0,0,0,0,4600.0,3789.0,3811.0,3465.0,3186.0,4389.0,90995.33333333333
30000,1,3,2,34,2,2,2,0,0,0,3850.625,0.0,1173.0,1056.0,2300.0,0.0,28261.5
200000,2,3,1,52,1,2,2,0,0,0,5891.0,0.0,6100.0,5792.0,4240.0,2900.0,161061.16666666666
100000,2,2,1,49,0,-1,-1,-1,0,0,5325.0,5423.0,7450.0,0.0,0.0,3513.0,10480.5
50000,1,2,2,23,1,2,0,0,-1,0,0.0,3200.0,3110.0,3574.5,700.0,1700.0,36796.666666666664
130000,1,1,2,32,-1,-1,-1,-2,-2,-1,8451.875,0.0,0.0,0.0,6992.5,5000.0,20370.5
210000,2,1,2,27,-1,-1,0,0,-1,0,3000.0,3626.0,0.0,12309.5,709.0,0.0,14057.0
50000,1,2,1,41,0,0,0,0,0,0,2500.0,2500.0,3000.0,1500.0,2000.0,3000.0,37325.833333333336
170000,2,1,1,50,-1,-1,-1,-1,-1,-1,2191.0,3185.0,0.0,582.0,3779.0,75.0,1952.5
280000,2,3,1,50,-2,-2,-2,-2,-2,-2,0.0,0.0,679.0,3047.0,5742.0,440.0,1578.0
180000,2,2,1,35,0,0,0,0,0,0,8155.0,8199.0,4960.0,5404.0,4686.0,4563.0,153007.33333333334
240000,2,2,1,32,0,0,0,0,-2,-2,4500.0,5014.0,0.0,0.0,0.0,1418.0,60039.833333333336
210000,2,1,2,28,-1,-1,-1,-1,-1,-1,4388.0,3638.0,7489.0,2684.0,9448.0,5841.0,5582.833333333333
220000,2,3,1,32,-1,0,0,0,0,0,9140.0,9046.0,6007.0,5030.0,5019.0,5018.0,7651.166666666667
70000,2,2,1,25,0,0,0,0,0,0,2000.0,1804.0,1100.0,1005.0,1504.0,1007.0,30571.0
90000,1,2,1,42,0,0,0,0,-2,-2,5000.0,4500.0,0.0,0.0,0.0,0.0,45025.833333333336
120000,1,1,1,33,0,0,0,0,0,0,5000.0,4200.0,5000.0,5000.0,4200.0,4100.0,116613.16666666667
160000,1,2,2,30,0,0,0,0,0,0,7541.0,5500.0,4200.0,3032.0,4000.0,2609.0,117403.83333333333
730000,1,2,1,37,0,0,0,0,-1,0,15071.0,14023.0,9035.0,12309.5,12465.5,12494.0,110663.16666666667
110000,2,1,1,42,0,0,0,0,0,0,2000.0,2000.0,2500.0,2500.0,2000.0,3000.0,50203.0
480000,1,1,1,47,0,0,0,0,0,0,2548.0,2602.0,2618.0,2709.0,2800.0,6098.0,72697.83333333333
30000,2,2,1,37,2,2,2,2,0,0,3000.0,1188.0,0.0,564.0,426.0,429.0,10972.666666666666
60000,2,2,2,30,0,0,0,0,0,0,3160.0,2604.0,2160.0,4060.0,3382.0,3751.0,9465.5
100000,2,2,1,34,-1,2,2,-1,-1,-1,123.0,0.0,7286.0,123.0,123.0,123.0,1357.8333333333333
50000,2,3,1,59,1,2,0,0,0,0,0.0,2045.0,1785.0,1900.0,2000.0,2210.0,45709.0
20000,1,2,2,24,1,2,-1,0,-1,-1,0.0,780.0,0.0,3574.5,911.0,0.0,8155.333333333333
220000,1,2,1,32,-1,-1,-1,-1,-1,-1,3082.0,5820.0,1198.0,1802.0,1198.0,1802.0,2436.0
50000,1,2,2,34,0,0,-1,-1,-2,-2,0.0,3962.5,0.0,0.0,0.0,0.0,1388.6666666666667
230000,1,1,2,30,0,0,0,0,0,0,8000.0,5016.0,5000.0,5000.0,5000.0,5200.0,97642.5
10000,2,2,2,40,0,0,0,0,0,0,1123.0,1103.0,243.0,296.0,280.0,16.0,6840.333333333333
20000,2,2,2,22,0,0,2,0,0,0,2300.0,0.0,102.0,1500.0,0.0,0.0,6037.166666666667
60000,2,2,1,30,0,0,0,0,0,0,3300.0,1900.0,1100.0,3000.0,1011.0,5000.0,43361.5
140000,1,2,1,29,0,0,0,0,0,0,8376.0,7000.0,7450.0,6784.625,4400.0,6922.125,33060.833333333336
450000,2,1,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180000,2,2,2,31,0,0,0,0,0,0,3085.0,4000.0,5000.0,3514.0,3478.0,3517.0,106195.66666666667
210000,2,2,2,26,-1,0,0,0,0,0,2345.0,1915.0,5028.0,3200.0,371.0,12494.0,53093.666666666664
80000,2,2,1,35,-1,-1,-1,-1,-1,0,8451.875,1806.0,0.0,6784.625,0.0,6922.125,7956.5
260000,2,1,2,32,-2,-2,-2,-2,-2,-2,6880.0,1486.0,174.0,6357.0,370.0,2500.0,2532.1666666666665
310000,2,2,1,39,0,0,0,0,0,0,1155.0,4507.0,1000.0,283.0,7482.0,2473.0,8655.333333333334
110000,1,2,1,35,0,0,0,0,0,0,8451.875,3000.0,1800.0,2041.0,2069.0,3000.0,57789.5
500000,2,1,2,30,1,-1,2,-1,-1,-1,3678.0,6.0,1162.0,1133.0,1010.0,5.0,4201.5
50000,1,2,1,42,1,-1,-1,-1,0,-1,3095.0,3962.5,4174.125,2500.0,3000.0,500.0,3174.1666666666665
80000,2,2,1,36,0,0,0,0,0,0,1320.0,1540.0,1005.0,222.0,1000.0,2000.0,16157.333333333334
60000,2,2,2,31,2,2,2,2,0,-1,0.0,4058.0,34.0,3000.0,6992.5,4952.0,50716.166666666664
240000,2,1,1,29,0,0,-1,0,0,0,1000.0,14802.75,6530.0,7000.0,7000.0,10000.0,133232.33333333334
150000,2,2,1,51,0,0,0,0,0,0,2046.0,2413.0,3776.0,2224.0,2448.0,2500.0,76116.33333333333
80000,2,1,2,29,2,2,0,0,2,0,0.0,3000.0,2780.0,0.0,1100.0,1500.0,27200.333333333332
180000,1,2,2,26,0,0,0,0,0,0,3000.0,10000.0,2000.0,1500.0,1500.0,1600.0,56266.5
330000,2,2,1,25,0,-1,0,0,0,0,15071.0,14802.75,9004.0,6000.0,12465.5,6000.0,62166.333333333336
20000,2,2,2,23,0,0,2,0,0,0,2900.0,10.0,577.0,430.0,1017.0,4.0,17267.833333333332
500000,2,1,1,38,0,0,0,0,0,0,3627.0,3059.0,2670.0,2331.0,2406.0,1645.0,86428.5
120000,2,3,2,50,2,0,-1,0,0,0,3000.0,8426.5,4065.0,4000.0,3000.0,3000.0,119635.5
150000,1,2,1,31,2,2,0,0,0,0,57.0,6203.0,2819.0,3109.0,2842.0,3024.0,114758.83333333333
140000,2,1,2,37,-1,-1,-1,-2,-2,-1,8451.875,0.0,0.0,0.0,510.0,0.0,6924.0
20000,1,2,2,24,3,2,0,0,-1,-1,0.0,1251.0,656.0,3574.5,3750.0,0.0,15651.333333333334
290000,2,3,1,58,1,2,2,2,0,0,0.0,12000.0,0.0,5000.0,6000.0,0.0,74750.16666666667
290000,2,1,1,34,-1,-1,-1,-1,-1,-1,1573.0,11886.0,2485.0,1170.0,12465.5,375.0,6804.166666666667
50000,2,2,1,25,0,0,2,0,0,2,3400.0,0.0,1300.0,3574.5,0.0,1500.0,33684.666666666664
20000,2,2,1,27,0,0,0,0,-1,-1,1222.0,1200.0,1004.0,780.0,116.0,806.0,5537.333333333333
340000,2,1,1,39,-1,-1,-1,-1,-1,-1,3806.0,526.0,13584.25,12309.5,12092.0,12494.0,14981.166666666666
100000,2,3,1,39,-1,-1,0,-1,-1,-1,1357.0,1000.0,380.0,380.0,1253.0,2434.0,954.5
210000,2,2,2,27,-1,-1,-1,-1,-1,-1,8657.0,10427.0,0.0,2700.0,2278.0,2900.0,4310.333333333333
30000,2,2,2,25,0,0,0,0,-2,-2,1488.0,1000.0,0.0,0.0,0.0,0.0,6327.5
160000,1,2,2,34,0,0,0,0,0,0,6000.0,5950.0,5128.0,3500.0,0.0,0.0,89801.16666666667
260000,2,2,1,32,0,0,0,0,0,0,8017.0,8117.0,13584.25,5410.0,5855.0,5254.0,219124.16666666666
300000,2,2,1,40,0,0,0,0,0,0,1139.0,1322.0,1000.0,2000.0,1000.0,1000.0,7882.333333333333
20000,2,2,1,46,1,2,2,-1,0,-1,0.0,0.0,2253.0,0.0,390.0,1735.0,1634.0
140000,1,2,2,44,0,0,0,0,0,0,4000.0,4537.0,3800.0,3823.0,3806.0,3511.0,106783.83333333333
490000,2,2,2,33,0,0,0,0,0,0,10000.0,8160.0,7000.0,2000.0,12465.5,3000.0,53755.333333333336
100000,2,2,2,29,2,0,0,0,0,0,1599.0,2000.0,1500.0,1500.0,1300.0,4000.0,35624.166666666664
50000,2,3,1,51,0,0,0,0,0,0,1661.0,1701.0,2006.0,1041.0,922.0,1000.0,34738.5
20000,2,1,2,24,-1,-1,-1,-1,-1,-1,2296.0,3962.5,4174.125,1073.0,500.0,0.0,5062.166666666667
50000,1,1,1,48,0,0,0,0,0,0,2300.0,2000.0,1600.0,100.0,250.0,104.0,32805.333333333336
30000,2,2,1,22,2,2,2,0,0,0,1725.0,0.0,1230.0,1000.0,1000.0,0.0,17090.166666666668
50000,1,2,2,26,0,0,-1,-1,0,0,1007.0,1000.0,4174.125,3574.5,700.0,600.0,12083.666666666666
80000,2,2,1,53,0,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,1408.0,1300.0,38506.333333333336
110000,2,2,2,24,2,2,2,2,2,2,5500.0,5300.0,4000.0,4000.0,0.0,4540.0,110609.16666666667
50000,2,2,1,29,1,2,0,0,0,0,0.0,1609.0,2000.0,1000.0,715.0,883.0,21718.333333333332
60000,2,2,2,24,3,2,2,2,2,-1,0.0,0.0,0.0,0.0,150.0,6922.125,150.0
130000,1,2,2,29,0,0,0,0,0,0,6658.0,5146.0,4000.0,4000.0,3866.0,3435.0,116383.16666666667
90000,1,2,3,40,0,0,0,0,-1,-1,1965.0,5064.0,5007.0,3788.0,390.0,390.0,36048.833333333336
510000,2,1,2,36,0,0,0,0,0,0,9975.0,8200.0,7268.0,7000.0,7177.0,7200.0,211987.83333333334
150000,1,1,2,29,0,0,0,0,0,0,5900.0,5019.0,4588.0,4500.0,5000.0,5000.0,107006.0
200000,2,5,1,39,-2,-2,-2,-2,-2,-2,15071.0,3930.0,0.0,0.0,0.0,0.0,8231.666666666666
500000,1,1,1,45,-2,-2,-2,-2,-2,-2,15071.0,14802.75,13584.25,12309.5,12465.5,12494.0,79208.66666666667
180000,2,2,2,31,-1,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,416.0
